,alexa_rank,default_port,domain_age_days,domain_tokens,file_extension,fragment,host,host_len,ips,malicious_url,mxhosts,num_domain_tokens,num_path_tokens,path,path_len,path_tokens,port,query,registered_domain,scheme,tld,url,url_len,alexa_result,age_result,host_len_res,file_ext_result,tld_result,ip_result,geo_result,domain_result,total
34,14,80,5647,"['house', 'sina', 'com', 'cn']",html,,house.sina.com.cn,17,"[{'geo': 'US', 'ip': '174.35.52.86', 'type': 'A'}, {'geo': 'US', 'ip': '174.35.52.138', 'type': 'A'}]",0,"[{'mxhost': 'freemx3.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '60.28.2.248', 'type': 'A'}]}, {'mxhost': 'freemx.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx1.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '202.108.7.19', 'type': 'A'}]}, {'mxhost': 'freemx2.sinamail.sina.com.cn', 'ips': [{'geo': 'CN', 'ip': '218.30.115.106', 'type': 'A'}]}]",4,1,/404.html,9,['404.html'],80,,sina.com.cn,http,cn,http://house.sina.com.cn/404.html,33,0,0,0,0,0,0,0,0,0
35,0,80,77,"['50', '87', '131', '118']",,,50.87.131.118,13,50.87.131.118,1,NA,4,4,/~voice/https.verified.paylap.com.webapps.security.verifiction-faqid.856249782198732165798731657cmd/jss/06e474a1083795161ef89dd9186cd2a4,136,"['~voice', 'https.verified.paylap.com.webapps.security.verifiction-faqid.856249782198732165798731657cmd', 'jss', '06e474a1083795161ef89dd9186cd2a4']",80,,131.118,http,118,http://50.87.131.118/~voice/https.verified.paylap.com.webapps.security.verifiction-faqid.856249782198732165798731657cmd/jss/06e474a1083795161ef89dd9186cd2a4,156,0,1,0,0,0,0,0,0,1
36,0,80,1024,"['themaxdavisthemes', 'com']",js,,themaxdavisthemes.com,21,"[{'geo': 'DK', 'ip': '46.30.212.206', 'type': 'A'}]",0,"[{'mxhost': 'mx-cluster-c1.one.com', 'ips': [{'geo': 'DK', 'ip': '195.47.247.196', 'type': 'A'}]}, {'mxhost': 'mx-cluster-c2.one.com', 'ips': [{'geo': 'DK', 'ip': '195.47.247.197', 'type': 'A'}]}]",2,2,/code/jQuery.js,15,"['code', 'jQuery.js']",80,,themaxdavisthemes.com,http,com,http://themaxdavisthemes.com/code/jQuery.js,43,0,0,0,0,0,0,0,0,0
37,0,80,38,"['dondecomer', 'cl']",,,dondecomer.cl,13,"[{'geo': 'US', 'ip': '75.127.118.226', 'type': 'A'}]",1,"[{'mxhost': 'dondecomer.cl', 'ips': [{'geo': 'US', 'ip': '75.127.118.226', 'type': 'A'}]}]",2,6,/paypal.com.login/contact_us/new1/verification/verified/,56,"['paypal.com.login', 'contact_us', 'new1', 'verification', 'verified', '']",80,,dondecomer.cl,http,cl,http://dondecomer.cl/paypal.com.login/contact_us/new1/verification/verified/,76,0,1,0,0,1,0,0,0,2
38,0,80,87,"['www', 'atiaiswa', 'it']",,,www.atiaiswa.it,15,"[{'geo': 'IT', 'ip': '81.29.220.18', 'type': 'A'}]",1,"[{'mxhost': 'atiaiswa.it', 'ips': [{'geo': 'IT', 'ip': '81.29.220.18', 'type': 'A'}]}]",3,4,/wp-admin/js/peace/,19,"['wp-admin', 'js', 'peace', '']",80,,atiaiswa.it,http,it,http://www.atiaiswa.it/wp-admin/js/peace/,41,0,1,0,0,0,0,0,0,1
39,7843,80,16197,"['login', 'pp', 'cc']",js,,login.pp.cc,11,"[{'geo': 'CN', 'ip': '114.112.65.19', 'type': 'A'}]",0,"[{'mxhost': 'mxbiz2.qq.com', 'ips': [{'geo': 'US', 'ip': '184.105.206.88', 'type': 'A'}, {'geo': 'US', 'ip': '184.105.206.58', 'type': 'A'}, {'geo': 'US', 'ip': '184.105.206.59', 'type': 'A'}, {'geo': 'US', 'ip': '184.105.206.87', 'type': 'A'}]}, {'mxhost': 'mxbiz1.qq.com', 'ips': [{'geo': 'US', 'ip': '184.105.206.58', 'type': 'A'}, {'geo': 'US', 'ip': '184.105.206.59', 'type': 'A'}, {'geo': 'US', 'ip': '184.105.206.87', 'type': 'A'}, {'geo': 'US', 'ip': '184.105.206.88', 'type': 'A'}]}]",3,3,/static/js/lc-base.js,21,"['static', 'js', 'lc-base.js']",80,,pp.cc,http,cc,http://login.pp.cc/static/js/lc-base.js,39,0,0,0,0,0,0,0,0,0
40,0,80,23,"['per-nunker', 'dk']",html,,per-nunker.dk,13,"[{'geo': 'DK', 'ip': '46.30.212.28', 'type': 'A'}]",1,"[{'mxhost': 'mx-cluster-d1.one.com', 'ips': [{'geo': 'DK', 'ip': '195.47.247.198', 'type': 'A'}]}, {'mxhost': 'mx-cluster-d2.one.com', 'ips': [{'geo': 'DK', 'ip': '195.47.247.199', 'type': 'A'}]}]",2,1,/1.html,7,['1.html'],80,,per-nunker.dk,http,dk,http://per-nunker.dk/1.html,27,0,1,0,0,1,0,0,0,2
41,646554,80,88,"['homfilespdf', 'wc2', 'us']",php,,homfilespdf.wc2.us,18,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.25.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'alt1.aspmx.l.google.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'aspmx2.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'aspmx3.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'aspmx4.googlemail.com', 'ips': [{'geo': 'US', 'ip': '74.125.29.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400d:c04:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'aspmx5.googlemail.com', 'ips': [{'geo': 'US', 'ip': '173.194.75.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400c:c03:0:0:0:1a', 'type': 'AAAA'}]}]",3,2,/pdf/GoogleDO.php,17,"['pdf', 'GoogleDO.php']",80,,wc2.us,http,us,http://homfilespdf.wc2.us/pdf/GoogleDO.php,42,1,1,0,0,1,0,0,0,3
42,0,80,41,"['ppbw', 'de']",,,ppbw.de,7,"[{'geo': 'DE', 'ip': '144.76.65.136', 'type': 'A'}]",1,"[{'mxhost': 'mail.lvbw-it.de', 'ips': [{'geo': 'DE', 'ip': '144.76.65.136', 'type': 'A'}]}]",2,1,/u5h54,6,['u5h54'],80,,ppbw.de,http,de,http://ppbw.de/u5h54,20,0,1,0,0,0,0,0,0,1
43,0,80,64,"['lagunacondores', 'cl']",,,lagunacondores.cl,17,"[{'geo': 'US', 'ip': '198.24.183.162', 'type': 'A'}]",1,"[{'mxhost': 'lagunacondores.cl', 'ips': [{'geo': 'US', 'ip': '198.24.183.162', 'type': 'A'}]}]",2,2,/lagungjhf/2013gdocs,20,"['lagungjhf', '2013gdocs']",80,,lagunacondores.cl,http,cl,http://lagunacondores.cl/lagungjhf/2013gdocs,44,0,1,0,0,1,0,0,0,2
44,0,80,36,"['www', 'coinbase', 'com', 'agreement', 'ebarbjmxr6z', 'advicechon', 'com']",,,www.coinbase.com.agreement.ebarbjmxr6z.advicechon.com,53,"[{'geo': 'US', 'ip': '67.215.65.132', 'type': 'A'}]",1,"[{'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.129.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c02:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1b', 'type': 'AAAA'}]}]",7,2,/wallet/,8,"['wallet', '']",80,,advicechon.com,http,com,http://www.coinbase.com.agreement.ebarbjmxr6z.advicechon.com/wallet/,68,0,1,0,0,0,0,0,0,1
45,0,80,56,"['tzut', 'asifctuenefcioroxa', 'net']",cgi,,tzut.asifctuenefcioroxa.net,27,"[{'geo': 'VG', 'ip': '208.91.197.132', 'type': 'A'}]",1,"[{'mxhost': 'mail.b-io.co', 'ips': [{'geo': 'US', 'ip': '50.16.229.180', 'type': 'A'}, {'geo': 'US', 'ip': '54.235.205.240', 'type': 'A'}, {'geo': 'US', 'ip': '184.73.214.48', 'type': 'A'}]}]",3,1,/zyso.cgi,9,['zyso.cgi'],80,12,asifctuenefcioroxa.net,http,net,http://tzut.asifctuenefcioroxa.net/zyso.cgi?12,46,0,1,0,0,0,0,0,0,1
46,0,80,61,"['nooric', 'org']",,,nooric.org,10,"[{'geo': 'TR', 'ip': '185.22.185.105', 'type': 'A'}]",1,"[{'mxhost': 'nooric.org', 'ips': [{'geo': 'TR', 'ip': '185.22.185.105', 'type': 'A'}]}]",2,4,/wp-admin/includes/new/,23,"['wp-admin', 'includes', 'new', '']",80,,nooric.org,http,org,http://nooric.org/wp-admin/includes/new/,40,0,1,0,0,0,0,0,0,1
47,41615,80,16197,"['h0', 'ifengimg', 'com']",js,,h0.ifengimg.com,15,"[{'geo': 'CN', 'ip': '222.84.167.30', 'type': 'A'}]",0,NA,3,3,/ifeng/sources/yingguang-20140307.js,36,"['ifeng', 'sources', 'yingguang-20140307.js']",80,,ifengimg.com,http,com,http://h0.ifengimg.com/ifeng/sources/yingguang-20140307.js,58,0,0,0,0,0,0,0,0,0
48,56,80,3784,"['stackoverflow', 'com']",,,stackoverflow.com,17,"[{'geo': 'US', 'ip': '198.252.206.140', 'type': 'A'}]",0,"[{'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.129.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1a', 'type': 'AAAA'}]}]",2,3,/questions/23353212/values-dont-get-insert-to-database-cgi-python,65,"['questions', '23353212', 'values-dont-get-insert-to-database-cgi-python']",80,,stackoverflow.com,http,com,http://stackoverflow.com/questions/23353212/values-dont-get-insert-to-database-cgi-python,89,0,0,0,0,0,0,0,0,0
49,0,80,6,"['www', 'coinbase', 'com', 'advicecn', 'com']",,,www.coinbase.com.advicecn.com,29,"[{'geo': 'US', 'ip': '67.215.65.132', 'type': 'A'}]",1,"[{'mxhost': 'ALT2.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX2.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX3.GOOGLEMAIL.com', 'ips': [{'geo': 'US', 'ip': '74.125.137.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4002:c01:0:0:0:1a', 'type': 'AAAA'}]}, {'mxhost': 'ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.129.26', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:400e:c03:0:0:0:1b', 'type': 'AAAA'}]}, {'mxhost': 'ALT1.ASPMX.L.GOOGLE.com', 'ips': [{'geo': 'US', 'ip': '74.125.142.27', 'type': 'A'}, {'geo': 'US', 'ip': '2607:f8b0:4001:c03:0:0:0:1b', 'type': 'AAAA'}]}]",5,1,/wallet,7,['wallet'],80,,advicecn.com,http,com,http://www.coinbase.com.advicecn.com/wallet,43,0,1,0,0,0,0,0,0,1
50,0,80,38,"['kourkour', 'telecomillinois', 'com']",,,kourkour.telecomillinois.com,28,"[{'geo': 'TR', 'ip': '31.210.96.155', 'type': 'A'}]",1,"[{'mxhost': 'mx.agathongroup.com', 'ips': [{'geo': 'US', 'ip': '209.151.228.195', 'type': 'A'}]}]",3,1,/,1,[''],80,,telecomillinois.com,http,com,http://kourkour.telecomillinois.com/,36,0,1,0,0,0,0,0,0,1
51,0,80,54,"['soli-pompeiopolis', 'com']",,,soli-pompeiopolis.com,21,"[{'geo': 'TR', 'ip': '188.125.161.154', 'type': 'A'}]",1,"[{'mxhost': 'soli-pompeiopolis.com', 'ips': [{'geo': 'TR', 'ip': '188.125.161.154', 'type': 'A'}]}]",2,1,/googledocument,15,['googledocument'],80,,soli-pompeiopolis.com,http,com,http://soli-pompeiopolis.com/googledocument,43,0,1,0,0,0,0,0,0,1
52,11,80,1149,"['zc', 'm', 'taobao', 'com']",do,,zc.m.taobao.com,15,"[{'geo': 'CN', 'ip': '110.75.74.36', 'type': 'A'}]",0,"[{'mxhost': 'mx1.alibaba-inc.com', 'ips': [{'geo': 'CN', 'ip': '42.120.81.32', 'type': 'A'}]}]",4,2,/ajax/defaultSmsMsg.do,22,"['ajax', 'defaultSmsMsg.do']",80,topic=,taobao.com,http,com,http://zc.m.taobao.com/ajax/defaultSmsMsg.do?topic=,51,0,0,0,0,0,0,0,0,0
53,44061,80,1026,"['www', 'ebayinc', 'com']",,,www.ebayinc.com,15,"[{'geo': 'US', 'ip': '66.211.161.201', 'type': 'A'}, {'geo': 'US', 'ip': '66.135.223.6', 'type': 'A'}]",0,NA,3,1,/,1,[''],80,,ebayinc.com,http,com,http://www.ebayinc.com/,23,0,0,0,0,0,0,0,0,0
54,0,80,78,"['estenosisuretral', 'com', 'ar']",htm,,estenosisuretral.com.ar,23,"[{'geo': 'US', 'ip': '209.239.112.101', 'type': 'A'}]",1,"[{'mxhost': 'estenosisuretral.com.ar', 'ips': [{'geo': 'US', 'ip': '209.239.112.101', 'type': 'A'}]}]",3,3,/tmp/2013gdocs/index.htm,24,"['tmp', '2013gdocs', 'index.htm']",80,,estenosisuretral.com.ar,http,ar,http://estenosisuretral.com.ar/tmp/2013gdocs/index.htm,54,0,1,0,0,1,0,0,0,2
55,48663,80,11,"['account', 'guildwars2', 'com', 'aggelosk', 'co', 'vu']",,,account.guildwars2.com.aggelosk.co.vu,37,"[{'geo': 'HK', 'ip': '122.10.86.139', 'type': 'A'}]",1,NA,6,1,/,1,[''],80,,co.vu,http,vu,http://account.guildwars2.com.aggelosk.co.vu/,45,0,1,0,0,1,0,0,0,2
56,0,80,63,"['stallsinnerud', 'no']",,,stallsinnerud.no,16,"[{'geo': 'NO', 'ip': '213.162.241.8', 'type': 'A'}]",1,"[{'mxhost': 'stallsinnerud.no', 'ips': [{'geo': 'NO', 'ip': '213.162.241.8', 'type': 'A'}]}]",2,5,/plugins/system/zibp2/cielo_2014/,33,"['plugins', 'system', 'zibp2', 'cielo_2014', '']",80,,stallsinnerud.no,http,no,http://stallsinnerud.no/plugins/system/zibp2/cielo_2014/,56,0,1,0,0,1,0,0,0,2
57,0,80,38,"['itanet', 'ch']",php,,itanet.ch,9,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mail.itanet.ch', 'ips': [{'geo': 'CH', 'ip': '80.74.154.140', 'type': 'A'}]}]",2,7,/sugarcrm/cache/themes/Sugar5/pulign/61505f00ce52076ef9c07b1e3dde41b5/Processing.php,84,"['sugarcrm', 'cache', 'themes', 'Sugar5', 'pulign', '61505f00ce52076ef9c07b1e3dde41b5', 'Processing.php']",80,cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436515d1851f247686d8bfb7c401bec974ca15d1851f247686d8bfb7c401bec974ca,itanet.ch,http,ch,http://itanet.ch/sugarcrm/cache/themes/Sugar5/pulign/61505f00ce52076ef9c07b1e3dde41b5/Processing.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436515d1851f247686d8bfb7c401bec974ca15d1851f247686d8bfb7c401bec974ca,258,0,1,0,0,1,0,0,0,2
58,2652,80,2597,"['p6', 'sinaimg', 'cn']",,,p6.sinaimg.cn,13,"[{'geo': 'CN', 'ip': '113.108.216.240', 'type': 'A'}]",0,NA,3,3,/3003855381/180/63211353898453,30,"['3003855381', '180', '63211353898453']",80,,sinaimg.cn,http,cn,http://p6.sinaimg.cn/3003855381/180/63211353898453,50,0,0,0,0,0,0,0,0,0
59,0,80,39,"['www', 'salondeteatro', 'cl']",,,www.salondeteatro.cl,20,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'salondeteatro.cl', 'ips': [{'geo': 'US', 'ip': '199.58.164.68', 'type': 'A'}]}]",3,3,/docs/googledocs/,17,"['docs', 'googledocs', '']",80,,salondeteatro.cl,http,cl,http://www.salondeteatro.cl/docs/googledocs/,44,0,1,0,0,1,0,0,0,2
60,36554,80,5111,"['tongji', 'eju', 'com']",js,,tongji.eju.com,14,"[{'geo': 'CN', 'ip': '60.28.244.254', 'type': 'A'}]",0,"[{'mxhost': 'mx.eju.com', 'ips': [{'geo': 'CN', 'ip': '211.151.190.204', 'type': 'A'}]}]",3,3,/resources/js/gather.js,23,"['resources', 'js', 'gather.js']",80,,eju.com,http,com,http://tongji.eju.com/resources/js/gather.js,44,0,0,0,0,0,0,0,0,0
61,77404,80,1610,"['www', 'hitao', 'com']",,,www.hitao.com,13,"[{'geo': 'CN', 'ip': '223.6.252.162', 'type': 'A'}]",0,"[{'mxhost': 'mxcom.263xmail.com', 'ips': [{'geo': 'CN', 'ip': '211.150.64.49', 'type': 'A'}]}, {'mxhost': 'mxwcom.263xmail.com', 'ips': [{'geo': 'US', 'ip': '216.142.224.228', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.230', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.231', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.232', 'type': 'A'}, {'geo': 'CN', 'ip': '211.150.64.49', 'type': 'A'}, {'geo': 'US', 'ip': '216.142.224.227', 'type': 'A'}]}]",3,1,/,1,[''],80,,hitao.com,http,com,http://www.hitao.com/,21,0,0,0,0,0,0,0,0,0
62,0,80,7,"['www', 'jac-group', 'com', 'my']",,,www.jac-group.com.my,20,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'jac-group.com.my', 'ips': [{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]}]",4,9,/Googledoccvcc/Googledocvcc/Googledocjs/Googledoccs/Googledocj/Googledocks/Googledocnew/ECdocs/,95,"['Googledoccvcc', 'Googledocvcc', 'Googledocjs', 'Googledoccs', 'Googledocj', 'Googledocks', 'Googledocnew', 'ECdocs', '']",80,,jac-group.com.my,http,my,http://www.jac-group.com.my/Googledoccvcc/Googledocvcc/Googledocjs/Googledoccs/Googledocj/Googledocks/Googledocnew/ECdocs/,122,0,1,0,0,0,0,0,0,1
63,2652,80,2597,"['p1', 'sinaimg', 'cn']",,,p1.sinaimg.cn,13,"[{'geo': 'CN', 'ip': '113.108.216.240', 'type': 'A'}]",0,NA,3,3,/1496979512/180/65831256027999,30,"['1496979512', '180', '65831256027999']",80,,sinaimg.cn,http,cn,http://p1.sinaimg.cn/1496979512/180/65831256027999,50,0,0,0,0,0,0,0,0,0
64,2436,80,1177,"['wwc', 'taobaocdn', 'com']",do,,wwc.taobaocdn.com,17,"[{'geo': 'CN', 'ip': '42.120.107.50', 'type': 'A'}]",0,NA,3,3,//avatar/getAvatar.do,21,"['', 'avatar', 'getAvatar.do']",80,userId=892300980&width=60&height=60&type=sns,taobaocdn.com,http,com,http://wwc.taobaocdn.com//avatar/getAvatar.do?userId=892300980&width=60&height=60&type=sns,90,0,0,0,0,0,0,0,0,0
65,27,80,5785,"['jining', 'auto', 'sohu', 'com']",,,jining.auto.sohu.com,20,"[{'geo': 'US', 'ip': '66.102.246.139', 'type': 'A'}]",0,"[{'mxhost': 'sohumx.h.a.sohu.com', 'ips': [{'geo': 'CN', 'ip': '61.135.130.247', 'type': 'A'}]}, {'mxhost': 'sohumx1.sohu.com', 'ips': [{'geo': 'CN', 'ip': '220.181.90.36', 'type': 'A'}]}, {'mxhost': 'sohumx2.sohu.com', 'ips': [{'geo': 'CN', 'ip': '61.135.181.4', 'type': 'A'}]}]",4,1,/,1,[''],80,,sohu.com,http,com,http://jining.auto.sohu.com/,28,0,0,0,0,0,0,0,0,0
66,0,80,47,"['www', 'theplazahotel', 'com', 'au']",htm,,www.theplazahotel.com.au,24,"[{'geo': 'US', 'ip': '67.215.65.133', 'type': 'A'}]",1,"[{'mxhost': 'mail.diwnet.com', 'ips': [{'geo': 'AU', 'ip': '121.127.196.200', 'type': 'A'}]}, {'mxhost': 'mailgate.diwnet.com', 'ips': [{'geo': 'AU', 'ip': '121.127.196.196', 'type': 'A'}]}]",4,2,/Yampoo1/index.htm,18,"['Yampoo1', 'index.htm']",80,,theplazahotel.com.au,http,au,http://www.theplazahotel.com.au/Yampoo1/index.htm,49,0,1,0,0,1,0,0,0,2
67,0,443,1070,"['s3', 'amazonaws', 'com']",swf,,s3.amazonaws.com,16,"[{'geo': 'US', 'ip': '207.171.189.80', 'type': 'A'}]",0,"[{'mxhost': None, 'ips': None}]",3,4,/JP_AM/video/2012_SOA_individual/2012_SOA_individual_controller.swf,67,"['JP_AM', 'video', '2012_SOA_individual', '2012_SOA_individual_controller.swf']",443,,,https,com,https://s3.amazonaws.com/JP_AM/video/2012_SOA_individual/2012_SOA_individual_controller.swf,91,0,0,0,0,0,0,0,0,0
68,0,80,62,"['find-files', 'biz']",,,find-files.biz,14,,1,NA,2,2,/get_file/,10,"['get_file', '']",80,"p=eyJzaWQiOiIyODA3IiwidXJsIjoiaHR0cDpcL1wvcmFybGFiLmNvbVwvcmFyXC93cmFyNTAxcnUuZXhlIiwibmFtZSI6IndyYXI1MDFydS5leGUiLCJ0eXBlIjoic2V0dXAiLCJzaXplIjoyMDk3MTUyfQ,,",find-files.biz,http,biz,"http://find-files.biz/get_file/?p=eyJzaWQiOiIyODA3IiwidXJsIjoiaHR0cDpcL1wvcmFybGFiLmNvbVwvcmFyXC93cmFyNTAxcnUuZXhlIiwibmFtZSI6IndyYXI1MDFydS5leGUiLCJ0eXBlIjoic2V0dXAiLCJzaXplIjoyMDk3MTUyfQ,,",190,0,1,0,0,1,0,0,0,2
69,0,80,7,"['www', 'salomiprinsloo', 'com']",,,www.salomiprinsloo.com,22,"[{'geo': 'US', 'ip': '97.79.236.171', 'type': 'A'}]",1,"[{'mxhost': 'salomiprinsloo.com', 'ips': [{'geo': 'US', 'ip': '97.79.236.171', 'type': 'A'}]}]",3,2,/googledoc/googledoc,20,"['googledoc', 'googledoc']",80,,salomiprinsloo.com,http,com,http://www.salomiprinsloo.com/googledoc/googledoc,49,0,1,0,0,0,0,0,0,1
70,36,80,987,"['t', '163', 'com']",,,t.163.com,9,"[{'geo': 'CN', 'ip': '123.58.179.173', 'type': 'A'}]",0,"[{'mxhost': '163mx01.mxmail.netease.com', 'ips': [{'geo': 'CN', 'ip': '220.181.14.138', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.137', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.136', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.135', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.143', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.142', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.141', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.140', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.139', 'type': 'A'}]}, {'mxhost': '163mx02.mxmail.netease.com', 'ips': [{'geo': 'CN', 'ip': '220.181.14.150', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.149', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.148', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.147', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.146', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.145', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.144', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.155', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.154', 'type': 'A'}]}, {'mxhost': '163mx03.mxmail.netease.com', 'ips': [{'geo': 'CN', 'ip': '220.181.14.159', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.158', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.157', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.156', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.164', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.163', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.162', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.161', 'type': 'A'}, {'geo': 'CN', 'ip': '220.181.14.160', 'type': 'A'}]}, {'mxhost': '163mx00.mxmail.netease.com', 'ips': [{'geo': 'CN', 'ip': '123.125.50.140', 'type': 'A'}, {'geo': 'CN', 'ip': '123.125.50.139', 'type': 'A'}]}]",3,1,/session,8,['session'],80,,163.com,http,com,http://t.163.com/session,24,0,0,0,0,0,0,0,0,0
